2011-08-07T05:57:45Z	100068086551543808	18974170	293331739	@ShesDopeTho good myself..
2011-08-07T05:57:45Z	100068086543171585	-22952486	227724619	RT @ChelsiCouture: @Raven_Ambitious I miss you too babe &lt;333 lol
2011-08-07T05:57:45Z	100068086530580481	-27154982	349315801	"rick ross is the cool
est guy alive.. 
dj khaleds 2nd"
2011-08-07T05:57:44Z	100068082357256192	119653849	141815038	#HOLTSHIT. Wtf is wrong with those stupid #mosquitos? -.- #GoDieInAWhole
2011-08-07T05:57:44Z	100068082353061888	123848153	165504060	""
2011-08-07T05:57:44Z	100068082348867584	77710809	170882500	"When im in your    presence you would give me butterflies"
2011-08-07T05:57:44Z	100068082340470784	69314009	81988755	"Photo: â€º Guys Who Have
Ruined All Other Men For Me (in no particular order) Dylan Alvarez (Funny Man of... http://tumblr.com/xty3y1dbgz"
